chunks,url
htmlauthorslivemintcharcount2885wordcount566agencystatuspublishedtagsnullkeywordstop gainers and losers todaytop gainers and losers live updatestop gainers and losers newstop gainers live updatestop losers live updatestop gainers todaytop losers todaynse gainers todaysectionmarketscolumnsubsectionstock marketstopicnulltopicurlsnullalternatesectionnulllocationnullmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbynullwrittenbynullreportedbynullagencybylinenullbigstoryfalsedeletemodenullredirecturlvideometadatanulldynamicmetanullalternateurlsnullexternalurlsubsectionl2designcanonicalurlhttpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcommarketstockmarketnewstopgainersandloserstodayon18december2024trentdrreddyslaboratoriestatamotorspowergridcorporationofindiaamongmostactivestockscheckfulllisthere11734517993728htmlkilledfalsekilledstatuscode0audiosourceurlhttpss3apsouth1amazonawscomhtcmsprodimagesmintmp311734517993728mp3disclaimersponsoredtitlestorytypedigitaljsonsourceurlnullsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitletop gainers and losers today on 18 december 2024 trent dr reddys laboratories tata motors power grid corporation of india among most active stocks check full list heremetadescriptiontop gainers and losers today the sensex lost 50225 points or 062 to settle at 8068445 while the nifty lost 13715 points or 056 to close at 243360,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
25 points or 062 to settle at 8068445 while the nifty lost 13715 points or 056 to close at 243360ytmigratedhandpickedfalseaudiencetagsnullautobacklinkedfalseautobacklinkcount0totallinkcount0vdoaiurlaicontenttrueaicontenttypeautomated top gainers and losersremoveadsfalsecontextualkeywordnullembedamazoncount0embedcromacount0embedflipkartcount0embedsnapdealcount0typeofformatnullrelatedstorytitlenullrelatedstoryurlnulladditionalfieldsnulltableofcontentsheadingnullauthorslistid11710323224800namelivemintslugnamelivemintusertypesauthortwitterimagenullemailnullbionullspecializationlistnullid11710323224800namelivemintslugnamenullusertypesnulltwitterimageemaildummylivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
combiospecializationlistnullid11710323224800namelivemintslugnamenullusertypesnulltwitterimageemaildummylivemintcombiospecializationlistnullperformancearticletypenullappcollectionpositionnullappdesignnullprcontextualkeywordsnullsectionid1544430958545subsectionid1544430997090iconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullsocialtwitterfalsewebfalsefacebookfalsemobilefalseisdeleted0webidexpirydatenulllistrelatedstoriesnulllistcollectionstoriesnulllistcollectionpagesnullmorefromthissectionid11734513392453olduuidheadlinemarket outlook after this years underperformance can nifty bank outshine nifty 50 in 2025,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
summarystock market outlook the indian banking sector lagged behind nifty 50 despite an 8 growth while some banks thrived others struggled with high credit costs experts predict a strong outlook for 2025 positioning banking stocks for potential outperformancemobileheadlineafter 2024s underperformance will nifty bank outshine nifty 50 next yearurlheadlinemarket outlook after this years underperformance can nifty bank outshine nifty 50 in 2025,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
timetoread4lastpublisheddate20241218t1030530000leadmediaidnullmediatypeelements11734513540088imageimages600x338httpswwwlivemintcomlmimgimg20241218600x3382071270117bsedc11135602h2324911016814107923621734513545531jpgthumbnail90x90httpswwwlivemintcomlmimgimg2024121890x902071270117bsedc11135602h2324911016814107923621734513545531jpgoriginalhttpswwwlivemintcomlmimgimg20241218original2071270117bsedc11135602h2324911016814107923621734513545531jpg250x250httpswwwlivemintcomlmimgimg20241218250x2502071270117bsedc11135602h2324911016814107923621734513545531jpg500x281httpswwwlivemintcomlmimgimg20241218500x2812071270117bsedc11135602h2324911016814107923621734513540124jpgmediumimagehttpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
jpg500x281httpswwwlivemintcomlmimgimg20241218500x2812071270117bsedc11135602h2324911016814107923621734513540124jpgmediumimagehttpswwwlivemintcomlmimgimg20241218250x2502071270117bsedc11135602h2324911016814107923621734513545531jpgbigimagehttpswwwlivemintcomlmimgimg20241218600x3382071270117bsedc11135602h2324911016814107923621734513545531jpg960x540httpswwwlivemintcomlmimgimg20241218960x5402071270117bsedc11135602h2324911016814107923621734513545531jpg1600x900httpswwwlivemintcomlmimgimg202412181600x9002071270117bsedc11135602h2324911016814107923621734513545531jpg140x140httpswwwlivemintcomlmimgimg20241218140x1402071270117bsedc11135602h2324911016814107923621734513545531jpgresolution38722592382x214httpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg20241218140x1402071270117bsedc11135602h2324911016814107923621734513545531jpgresolution38722592382x214httpswwwlivemintcomlmimgimg20241218382x2142071270117bsedc11135602h2324911016814107923621734513540124jpgquality911000x563httpswwwlivemintcomlmimgimg202412181000x5632071270117bsedc11135602h2324911016814107923621734513540124jpgsize1569optimizehttpswwwlivemintcomlmimgimg20241218optimize2071270117bsedc11135602h2324911016814107923621734513540124jpgampimagehttpswwwlivemintcomlmimgimg202412181600x9002071270117bsedc11135602h2324911016814107923621734513545531jpgwidth3872thumbnailimagehttpswwwlivemintcomlmimgimg2024121890x902071270117bsedc11135602h2324911016814107923621734513545531jpgfullimagehttpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
jpgwidth3872thumbnailimagehttpswwwlivemintcomlmimgimg2024121890x902071270117bsedc11135602h2324911016814107923621734513545531jpgfullimagehttpswwwlivemintcomlmimgimg20241218960x5402071270117bsedc11135602h2324911016814107923621734513545531jpgfileformatjpegheight2592captionmarket outlook after 2024s underperformance will nifty bank outshine nifty 50 next year,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
namealternatetextimagecreditoverimagefalseverticalimagefalsewidth3872height2592imageurlvideonullmetadataurlmarketstockmarketnewsmarketoutlookafterthisyearsunderperformancecanniftybankoutshinenifty50in202511734513392453,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlauthorspranati devacharcount5369wordcount820agencystatuspublishedtagskeywordsnifty banknifty bank outlookbanking sectorbanking stocksbank sector outlookmarket outlook2025 market outlook2025 bank sector outlook2025 nifty bank outlookindian banksindian banking sectornifty bank technical viewnifty bank technical outlookpublic sector banksprivate sector banksaxis bankhdfc bankicici banksbibank of barodaindian stock marketsectionmarketscolumnsubsectionstock marketstopicmarket outlooknifty banknifty 50indian stock marketsbanking sectortopicurlstopicmarketoutlooktopicniftybanktopicnifty50topicindianstockmarketstopicbankingsectoralternatesectionlocationmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbywrittenbyreportedbyagencybylinebigstoryfalse,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
alternatesectionlocationmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbywrittenbyreportedbyagencybylinebigstoryfalsedeletemodenullredirecturlvideometadatathumbnaillanguageyoutubemonetizationfalsedailymotionfalsevisibilityplaylistnullcategoriesnullwebcastfalseduration0syndicationfalsedynamicmetanullalternateurlsexternalurlsubsectionl2designcanonicalurlhttpswww,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcommarketstockmarketnewsmarketoutlookafterthisyearsunderperformancecanniftybankoutshinenifty50in202511734513392453htmlkilledfalsekilledstatuscode0audiosourceurlhttpss3apsouth1amazonawscomhtcmsprodimagesmintmp311734513392453mp3disclaimersponsoredtitlestorytypedigitaljsonsourceurlsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitlemarket outlook after this years underperformance can nifty bank outshine nifty 50 in 2025,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
metadescriptionstock market outlook the indian banking sector lagged behind nifty 50 despite an 8 growth while some banks thrived others struggled with high credit costs experts predict a strong outlook for 2025 positioning banking stocks for potential outperformanceytmigratedhandpickedfalseaudiencetagsnullautobacklinkedtrueautobacklinkcount0totallinkcount6vdoaiurlaicontentfalseaicontenttypenullremoveadsfalsecontextualkeywordnullembedamazoncount0embedcromacount0embedflipkartcount0embedsnapdealcount0typeofformatrelatedstorytitlenullrelatedstoryurlnulladditionalfieldsnulltableofcontentsheadingauthorslistid11696936914636namepranati devaslugnamenullusertypesnulltwitternullimagenullemailpranatidevahtmedialabs,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
devahtmedialabscombionullspecializationlistnullperformancearticletypenullappcollectionpositionnullappdesignnullprcontextualkeywordsnullsectionid1544430958545subsectionid1544430997090iconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullkeynullvaluenullid11734516709505olduuidheadlinerupee weakens to lifetime low hurt by merchant dollar bids weak equitiessummaryindiamarketsrupeeindia rupeerupee weakens to lifetime low hurt by merchant dollar bids weak equitiesmobileheadlinerupee weakens to lifetime low hurt by merchant dollar bids weak equitiesurlheadlinerupee weakens to lifetime low hurt by merchant dollar bids weak equitiestimetoread1lastpublisheddate20241218t1011490000leadmediaid11734516709505mediatypeimageelements11734516710257imageimages600x338httpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg20241206600x338market217334660217221733466033367jpgthumbnail90x90httpswwwlivemintcomlmimgimg2024120690x90market217334660217221733466033367jpgoriginalhttpswwwlivemintcomlmimgimg20241206originalmarket21733466021722jpg250x250httpswwwlivemintcomlmimgimg20241206250x250market217334660217221733466033367jpgmediumimagehttpswwwlivemintcomlmimgimg20241206250x250market217334660217221733466033367jpgbigimagehttpswwwlivemintcomlmimgimg20241206600x338market217334660217221733466033367jpg960x540httpswwwlivemintcomlmimgimg20241206960x540market217334660217221733466033367jpg1600x900httpswwwlivemintcomlmimgimg202412061600x900market217334660217221733466033367jpg140x140httpswwwlivemintcomlmimgimg20241206140x140market217334660217221733466033367,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg202412061600x900market217334660217221733466033367jpg140x140httpswwwlivemintcomlmimgimg20241206140x140market217334660217221733466033367jpgresolution225225382x214httpswwwlivemintcomlmimgimg20241206382x214market217334660217221733466033367jpgquality74size17ampimagehttpswwwlivemintcomlmimgimg202412061600x900market217334660217221733466033367jpgwidth225thumbnailimagehttpswwwlivemintcomlmimgimg2024120690x90market217334660217221733466033367jpgfullimagehttpswwwlivemintcomlmimgimg20241206960x540market217334660217221733466033367,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg2024120690x90market217334660217221733466033367jpgfullimagehttpswwwlivemintcomlmimgimg20241206960x540market217334660217221733466033367jpgfileformatjpegheight225captionrupee weakens to lifetime low hurt by merchant dollar bids weak equitiesnamealternatetextimagecreditoverimagefalseverticalimagefalsewidth0height0imageurlvideonullmetadataurlmarketstockmarketnewsrupeeweakenstolifetimelowhurtbymerchantdollarbidsweakequities11734516709505,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlauthorsnullcharcountnullwordcount317agencyreutersstatuspublishedtagsnullkeywordsindian rupeealltime lowreserve bank of indiadollar demandequity indexessectionmarketscolumnsubsectionstock marketstopicindian rupeetopicurlstopicindianrupeealternatesectionnulllocationnullmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbynullwrittenbynullreportedbynullagencybylinenullbigstoryfalsedeletemodenullredirecturlvideometadatanulldynamicmetanullalternateurlsnullexternalurlsubsectionl2designcanonicalurlhttpswwwlivemintcommarketstockmarketnewsrupeeweakenstolifetimelowhurtbymerchantdollarbidsweakequities11734516709505htmlkilledfalsekilledstatuscode0audiosourceurlhttpss3apsouth1amazonawscomhtcmsprodimagesmintmp311734516709505,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
mp3disclaimersponsoredtitlestorytypeagencyjsonsourceurlnullsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitlemetadescriptionytmigratedhandpickedfalseaudiencetagsbf00ftr01ffmrkautobacklinkedfalseautobacklinkcount0totallinkcount0vdoaiurlaicontenttrueaicontenttypeauto publish agency storyremoveadsfalsecontextualkeyword,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
bf00ftr01ffmrkautobacklinkedfalseautobacklinkcount0totallinkcount0vdoaiurlaicontenttrueaicontenttypeauto publish agency storyremoveadsfalsecontextualkeywordhdfc bankiposcredit cardsindian equitiesbudgetkey risks investorsstock market todayadani stocksdividend stockmutual fundsus stockstop market moversstock recommendationsequitypenny stockreliancethe indian stock marketrbl bankmarketsmith indiareal estatebanksgoldmanpersonal loansipoportfoliofinancialsindian stock marketclimate financerupeeanchor investorscredit cardassetsicici securitiespersonal loansbiinvestmentsmoneyindian stocksnsesectorsrbiloansinvestorsmarketa personal loanretail investorsearningsanalystssavingscompaniesgoldman sachsintereststockbankdividend stocksmarketsnet profitbsekey market triggersrevenuestock splitmarket capinterest ratesthe marketfd interest ratesdebtratesicici bankembedamazoncount0,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
embedamazoncount0embedcromacount0embedflipkartcount0embedsnapdealcount0typeofformatnullrelatedstorytitlenullrelatedstoryurlnulladditionalfieldsnulltableofcontentsheadingnullauthorslistperformancearticletypenullappcollectionpositionnullappdesignnullprcontextualkeywordsplc1plkeywordssectionid1544430958545subsectionid1544430997090iconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullkeynullvaluenullid11734516404619olduuidheadlinegold steadies with focus on feds rate outlook for next yearsummarygold traded in a narrow band ahead of the federal reserves upcoming rate decision with traders looking for clues about next years monetarypolicy path,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
mobileheadlinegold steadies with focus on feds rate outlook for next yearurlheadlinegold steadies with focus on feds rate outlook for next yeartimetoread1lastpublisheddate20241218t1006440000leadmediaid11734516404619mediatypeimageelements11734516405154imageimages600x338httpswwwlivemintcomlmimgimg20241206600x338market417334660692371733466076549pngthumbnail90x90httpswwwlivemintcomlmimgimg2024120690x90market417334660692371733466076549pngoriginalhttpswwwlivemintcomlmimgimg20241206originalmarket41733466069237png250x250httpswwwlivemintcomlmimgimg20241206250x250market417334660692371733466076549pngmediumimagehttpswwwlivemintcomlmimgimg20241206250x250market417334660692371733466076549pngbigimagehttpswwwlivemintcomlmimgimg20241206600x338market417334660692371733466076549png960x540httpswww,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
pngbigimagehttpswwwlivemintcomlmimgimg20241206600x338market417334660692371733466076549png960x540httpswwwlivemintcomlmimgimg20241206960x540market417334660692371733466076549png1600x900httpswwwlivemintcomlmimgimg202412061600x900market417334660692371733466076549png140x140httpswwwlivemintcomlmimgimg20241206140x140market417334660692371733466076549pngresolution621365382x214httpswwwlivemintcomlmimgimg20241206382x214market417334660692371733466076549pngquality89size43ampimagehttpswwwlivemintcomlmimgimg202412061600x900market417334660692371733466076549pngwidth621thumbnailimagehttpswwwlivemintcomlmimgimg2024120690x90market417334660692371733466076549pngfullimagehttpswwwlivemintcomlmimgimg20241206960x540market417334660692371733466076549,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg2024120690x90market417334660692371733466076549pngfullimagehttpswwwlivemintcomlmimgimg20241206960x540market417334660692371733466076549pngfileformatjpegheight365captiongold steadies with focus on feds rate outlook for next yearnamealternatetextimagecreditoverimagefalseverticalimagefalsewidth0height0imageurlvideonullmetadataurlmarketcommoditiesgoldsteadieswithfocusonfedsrateoutlookfornextyear11734516404619,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlauthorsnullcharcountnullwordcount315agencybloombergstatuspublishedtagsnullkeywordsgoldfederal reservemonetarypolicyinflationary policieseconomic forecastssectionmarketscolumnsubsectioncommoditiestopicfederal reservetopicurlstopicfederalreservealternatesectionnulllocationnullmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbynullwrittenbynullreportedbynullagencybylinenullbigstoryfalsedeletemodenullredirecturlvideometadatanulldynamicmetanullalternateurlsnullexternalurlsubsectionl2designcanonicalurlhttpswwwlivemintcommarketcommoditiesgoldsteadieswithfocusonfedsrateoutlookfornextyear11734516404619htmlkilledfalsekilledstatuscode0audiosourceurlhttpss3apsouth1amazonawscomhtcmsprodimagesmintmp311734516404619,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
mp3disclaimersponsoredtitlestorytypeagencyjsonsourceurlnullsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitlemetadescriptionytmigratedhandpickedfalseaudiencetagsnullautobacklinkedfalseautobacklinkcount0totallinkcount0vdoaiurlaicontenttrueaicontenttypeauto publish agency storyremoveadsfalsecontextualkeywordnullembedamazoncount0embedcromacount0embedflipkartcount0embedsnapdealcount0typeofformatnullrelatedstorytitlenullrelatedstoryurlnulladditionalfieldsnulltableofcontentsheadingnullauthorslistperformancearticletypenullappcollectionpositionnullappdesignnullprcontextualkeywordsnullsectionid1544430958545subsectionid1544431137129iconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullkeynullvaluenullid11734516280638olduuidheadlineoil inches up as market eyes us fed rate decision,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
iconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullkeynullvaluenullid11734516280638olduuidheadlineoil inches up as market eyes us fed rate decisionsummaryglobaloiloil inches up as market eyes us fed rate decisionmobileheadlineoil inches up as market eyes us fed rate decisionurlheadlineoil inches up as market eyes us fed rate decisiontimetoread2lastpublisheddate20241218t1004400000leadmediaid11734516280638mediatypeimageelements11734516281119imageimages600x338httpswww,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcomlmimgimg20241206600x338market317334660457161733466057117pngthumbnail90x90httpswwwlivemintcomlmimgimg2024120690x90market317334660457161733466057117pngoriginalhttpswwwlivemintcomlmimgimg20241206originalmarket31733466045716png250x250httpswwwlivemintcomlmimgimg20241206250x250market317334660457161733466057117pngmediumimagehttpswwwlivemintcomlmimgimg20241206250x250market317334660457161733466057117pngbigimagehttpswwwlivemintcomlmimgimg20241206600x338market317334660457161733466057117png960x540httpswwwlivemintcomlmimgimg20241206960x540market317334660457161733466057117png1600x900httpswwwlivemintcomlmimgimg202412061600x900market317334660457161733466057117png140x140httpswwwlivemintcomlmimgimg20241206140x140market317334660457161733466057117pngresolution615405382x214httpswww,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
png140x140httpswwwlivemintcomlmimgimg20241206140x140market317334660457161733466057117pngresolution615405382x214httpswwwlivemintcomlmimgimg20241206382x214market317334660457161733466057117pngquality89size63ampimagehttpswwwlivemintcomlmimgimg202412061600x900market317334660457161733466057117pngwidth615thumbnailimagehttpswwwlivemintcomlmimgimg2024120690x90market317334660457161733466057117pngfullimagehttpswwwlivemintcomlmimgimg20241206960x540market317334660457161733466057117pngfileformatjpegheight405captionoil inches up as market eyes us fed rate decisionnamealternatetextimagecreditoverimagefalseverticalimagefalsewidth0height0imageurlvideonullmetadataurlmarketstockmarketnewsoilinchesupasmarketeyesusfedratedecision11734516280638,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlauthorsnullcharcountnullwordcount436agencyreutersstatuspublishedtagsnullkeywordsoil pricesus federal reserveinterest rate cutcrude inventoriesgasoline inventoriessectionmarketscolumnsubsectionstock marketstopicoil pricestopicurlstopicoilpricesalternatesectionnulllocationnullmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbynullwrittenbynullreportedbynullagencybylinenullbigstoryfalsedeletemodenullredirecturlvideometadatanulldynamicmetanullalternateurlsnullexternalurlsubsectionl2designcanonicalurlhttpswwwlivemintcommarketstockmarketnewsoilinchesupasmarketeyesusfedratedecision11734516280638htmlkilledfalsekilledstatuscode0audiosourceurlhttpss3apsouth1amazonawscomhtcmsprodimagesmintmp311734516280638,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
mp3disclaimersponsoredtitlestorytypeagencyjsonsourceurlnullsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitlemetadescriptionytmigratedhandpickedfalseaudiencetagsbf12fbi06ffmrkautobacklinkedfalseautobacklinkcount0totallinkcount0vdoaiurlaicontenttrueaicontenttypeauto publish agency storyremoveadsfalsecontextualkeyword,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
bf12fbi06ffmrkautobacklinkedfalseautobacklinkcount0totallinkcount0vdoaiurlaicontenttrueaicontenttypeauto publish agency storyremoveadsfalsecontextualkeywordhdfc bankiposcredit cardsindian equitiesbudgetkey risks investorsstock market todayadani stocksdividend stockmutual fundsus stockstop market moversstock recommendationsequitypenny stockreliancethe indian stock marketrbl bankmarketsmith indiareal estatebanksgoldmanpersonal loansipoportfoliofinancialsindian stock marketclimate financerupeeanchor investorscredit cardassetsicici securitiespersonal loansbiinvestmentsmoneyindian stocksnsesectorsrbiloansinvestorsmarketa personal loanretail investorsearningsanalystssavingscompaniesgoldman sachsintereststockbankdividend stocksmarketsnet profitbsekey market triggersrevenuestock splitmarket capinterest ratesthe marketfd interest ratesdebtratesicici bankembedamazoncount0,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
embedamazoncount0embedcromacount0embedflipkartcount0embedsnapdealcount0typeofformatnullrelatedstorytitlenullrelatedstoryurlnulladditionalfieldsnulltableofcontentsheadingnullauthorslistperformancearticletypenullappcollectionpositionnullappdesignnullprcontextualkeywordsplc1plkeywordssectionid1544430958545subsectionid1544430997090iconimageurlnullcrawledwidgettypenullcrawledwidgetdatanullkeynullvaluenulltrendingnullnametimestampnullheadingnulltimetocompletenulltimetocompleteinhrsnulltoolsnullsuppliesnulltypestoryparagraphnullimagenullvideonullliveblognulllisticlenulllisticletypelisticlearraynulllisticlebullettypenulllisticleheadlinenullindicesnewnullrelatedstoriesnullcollectionstoriesnullembednullcollectionpagesnullelements11734517994062listelementid11734517994062olduuiddomainid,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
nullindicesnewnullrelatedstoriesnullcollectionstoriesnullembednullcollectionpagesnullelements11734517994062listelementid11734517994062olduuiddomainid5aeab8eefc36f218b0e0866bmgolduuidnullsourcebodynulltitlearticletypeelementcreatedbycreateddate20241218t1033130000lastmodifiedbyauto publishedlastmodifieddate20241218t1033130000lastpublishedbyauto publishedlastpublisheddate20241218t1034090000firstpublisheddate20241218t1033170000metadataurlmarketstockmarketnewstopgainersandloserstodayon18december2024trentdrreddyslaboratoriestatamotorspowergridcorporationofindiaamongmostactivestockscheckfulllisthere11734517993728,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
htmlauthorslivemintcharcount2885wordcount566agencystatuscreatedtagsnullkeywordstop gainers and losers todaytop gainers and losers live updatestop gainers and losers newstop gainers live updatestop losers live updatestop gainers todaytop losers todaynse gainers todaysectionmarketscolumnsubsectionstock marketstopicnulltopicurlsnullalternatesectionnulllocationnullmarkunimportantfalsebreakingnewsfalsesponsoredfalseeditedbynullwrittenbynullreportedbynullagencybylinenullbigstoryfalsedeletemodenullredirecturlvideometadatanulldynamicmetanullalternateurlsnullexternalurlsubsectionl2designcanonicalurlhttpswwwlivemint,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
livemintcommarketstockmarketnewstopgainersandloserstodayon18december2024trentdrreddyslaboratoriestatamotorspowergridcorporationofindiaamongmostactivestockscheckfulllisthere11734517993728htmlkilledfalsekilledstatuscode0audiosourceurldisclaimersponsoredtitlestorytypedigitaljsonsourceurlnullsubtypenullsyndicationfeedfalsepremiumstoryfalsemetatitletop gainers and losers today on 18 december 2024 trent dr reddys laboratories tata motors power grid corporation of india among most active stocks check full list heremetadescriptiontop gainers and losers today the sensex lost 50225 points or 062 to settle at 8068445 while the nifty lost 13715 points or 056 to close at 243360,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
